Date,Value,Comment,Comment
1980-10-01T00:00:00.000+02:00,68.2,Historical data not yet verfied,
1980-09-01T00:00:00.000+02:00,68.3,Historical data not yet verfied,
1980-08-01T00:00:00.000+02:00,203.1,Historical data not yet verfied,
1980-07-01T00:00:00.000+02:00,49.2,Historical data not yet verfied,
1980-06-01T00:00:00.000+02:00,273.5,Historical data not yet verfied,
1980-05-01T00:00:00.000+02:00,185.5,Historical data not yet verfied,
1980-04-01T00:00:00.000+02:00,139.2,Historical data not yet verfied,
1980-03-01T00:00:00.000+02:00,8,Historical data not yet verfied,
1980-02-01T00:00:00.000+02:00,45.4,Historical data not yet verfied,
1980-01-01T00:00:00.000+02:00,48.4,Historical data not yet verfied,
1979-12-01T00:00:00.000+02:00,8.5,Historical data not yet verfied,
1979-11-01T00:00:00.000+02:00,30.6,Historical data not yet verfied,
1979-10-01T00:00:00.000+02:00,214.7,Historical data not yet verfied,
1979-09-01T00:00:00.000+02:00,73.4,Historical data not yet verfied,
1979-08-01T00:00:00.000+02:00,108.8,Historical data not yet verfied,
1979-07-01T00:00:00.000+02:00,140,Historical data not yet verfied,
1979-06-01T00:00:00.000+02:00,301.5,Historical data not yet verfied,
1979-05-01T00:00:00.000+02:00,114.6,Historical data not yet verfied,
1979-04-01T00:00:00.000+02:00,51.4,Historical data not yet verfied,
1979-03-01T00:00:00.000+02:00,83,Historical data not yet verfied,
1979-02-01T00:00:00.000+02:00,39.7,Historical data not yet verfied,
1979-01-01T00:00:00.000+02:00,43.6,Historical data not yet verfied,
1978-12-01T00:00:00.000+02:00,51.7,Historical data not yet verfied,
1978-11-01T00:00:00.000+02:00,58.5,Historical data not yet verfied,
1978-10-01T00:00:00.000+02:00,100,Historical data not yet verfied,
1978-09-01T00:00:00.000+02:00,161.7,Historical data not yet verfied,
1978-08-01T00:00:00.000+02:00,200.9,Historical data not yet verfied,
1978-07-01T00:00:00.000+02:00,63.4,Historical data not yet verfied,
1978-06-01T00:00:00.000+02:00,43.1,Historical data not yet verfied,
1978-05-01T00:00:00.000+02:00,150,Historical data not yet verfied,
1978-04-01T00:00:00.000+02:00,138.4,Historical data not yet verfied,
1978-03-01T00:00:00.000+02:00,22.6,Historical data not yet verfied,
1978-02-01T00:00:00.000+02:00,29.7,Historical data not yet verfied,
1978-01-01T00:00:00.000+02:00,38.4,Historical data not yet verfied,
1977-12-01T00:00:00.000+02:00,78.4,Historical data not yet verfied,
1977-11-01T00:00:00.000+02:00,10.8,Historical data not yet verfied,
1977-10-01T00:00:00.000+02:00,65.7,Historical data not yet verfied,
1977-09-01T00:00:00.000+02:00,90.4,Historical data not yet verfied,
1977-08-01T00:00:00.000+02:00,407.8,Historical data not yet verfied,
1977-07-01T00:00:00.000+02:00,264.2,Historical data not yet verfied,
1977-06-01T00:00:00.000+02:00,585.9,Historical data not yet verfied,
1977-05-01T00:00:00.000+02:00,187.4,Historical data not yet verfied,
1977-04-01T00:00:00.000+02:00,237.5,Historical data not yet verfied,
1977-03-01T00:00:00.000+02:00,56.7,Historical data not yet verfied,
1977-02-01T00:00:00.000+02:00,67.8,Historical data not yet verfied,
1977-01-01T00:00:00.000+02:00,38.8,Historical data not yet verfied,
1976-12-01T00:00:00.000+02:00,165,Historical data not yet verfied,
1976-11-01T00:00:00.000+02:00,238.9,Historical data not yet verfied,
1976-10-01T00:00:00.000+02:00,89.6,Historical data not yet verfied,
1976-09-01T00:00:00.000+02:00,225.7,Historical data not yet verfied,
1976-08-01T00:00:00.000+02:00,135.7,Historical data not yet verfied,
